symbol,company,series,face_value,purpose,ex_date,record_date,book_closure_start,book_closure_end,payment_date,remarks,source_file,source,purpose_normalized,is_dividend,is_bonus,is_split,is_consolidation,is_rights,is_structural,is_buyback,is_capital_reduction,is_meeting,is_interest,is_redemption,primary_class,dividend_amount,ratio_a,ratio_b,old_face_value_parsed,new_face_value_parsed,economic_event_count,multiple_event_types,needs_manual_review,repair_status,repair_reason,security_id_x,identity_match_method,is_nifty500_member_on_ex_date,event_id,effective_date_x,parent_event_class_x,treatment_status,cash_per_pre_event_share,share_multiplier,entitlement_value_per_pre_event_share,cash_unit_basis,valuation_date,valuation_method,is_mandatory,blocks_total_return,evidence_source,effective_date_y,security_id_y,parent_event_class_y,treatment_notes,event_mechanism,assumption_code,assumption_requires_approval,no_direct_adjustment_component,rights_new_shares_per_old_share,rights_subscription_price,previous_close,ex_date_close,market_symbol,market_isin,market_series,rights_entitlement_symbol,rights_entitlement_observed,rights_entitlement_first_seen,rights_entitlement_last_seen,treatment_row_id
KARURVYSYA,Karur Vysya Bank Limited,EQ,2.0,Rights 1:6 @ Premium Rs 74/-,2017-10-12,2017-10-13,,,,,corporate_actions_20171001_20171031.json,NSE corporate actions API,RIGHTS 1:6 @ PREMIUM RS 74/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,1.0,6.0,,,1,False,False,UNCHANGED,,NSE_2F2EB4A88F22,ACTIVE_DATE_MATCH,True,CA_d1030c88697220761cd6,2017-10-12,RIGHTS,RESOLVED_RIGHTS_ENTITLEMENT,0.0,1.0,9.957142857142856,NOT_APPLICABLE,2017-10-12,THEORETICAL_EX_RIGHTS_VALUE_FROM_CUM_RIGHTS_PREVIOUS_CLOSE,True,False,LOCAL_NSE_CA_API:corporate_actions_20171001_20171031.json,2017-10-12,NSE_2F2EB4A88F22,RIGHTS,Issue price is event face value plus the premium stated in the official NSE corporate-action record. The passive holder injects no subscription cash. The entitlement is credited at its ex-date theoretical value from terms known by then; no later RE price or immediate-sale proceeds are used.,RIGHTS_ENTITLEMENT,PASSIVE_HOLDER_DOES_NOT_SUBSCRIBE;ENTITLEMENT_VALUED_BY_NSE_TERP_METHOD,False,False,0.16666666666666666,76.0,145.7,131.35,KARURVYSYA,INE036D01028,EQ,,False,,,CA_d1030c88697220761cd6_T1
HCL-INSYS,HCL Infosystems Limited,EQ,2.0,Rights 10:21 @ Premium Rs 45/-,2017-10-31,2017-11-01,,,,,corporate_actions_20171001_20171031.json,NSE corporate actions API,RIGHTS 10:21 @ PREMIUM RS 45/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,10.0,21.0,,,1,False,False,UNCHANGED,,NSE_AB585951AF9C,ACTIVE_DATE_MATCH,True,CA_eb27f5678e6bad320e26,2017-10-31,RIGHTS,RESOLVED_RIGHTS_ENTITLEMENT,0.0,1.0,0.3548387096774198,NOT_APPLICABLE,2017-10-31,THEORETICAL_EX_RIGHTS_VALUE_FROM_CUM_RIGHTS_PREVIOUS_CLOSE,True,False,LOCAL_NSE_CA_API:corporate_actions_20171001_20171031.json,2017-10-31,NSE_AB585951AF9C,RIGHTS,Issue price is event face value plus the premium stated in the official NSE corporate-action record. The passive holder injects no subscription cash. The entitlement is credited at its ex-date theoretical value from terms known by then; no later RE price or immediate-sale proceeds are used.,RIGHTS_ENTITLEMENT,PASSIVE_HOLDER_DOES_NOT_SUBSCRIBE;ENTITLEMENT_VALUED_BY_NSE_TERP_METHOD,False,False,0.47619047619047616,47.0,48.1,47.8,HCL-INSYS,INE236A01020,EQ,,False,,,CA_eb27f5678e6bad320e26_T1
INFY,Infosys Limited,EQ,5.0,Buyback,2017-10-31,2017-11-01,,,,,corporate_actions_20171001_20171031.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_6A68B38036FB,ACTIVE_DATE_MATCH,True,CA_0df21e1f19f378dcee87,2017-10-31,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2017-10-31,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20171001_20171031.json,2017-10-31,NSE_6A68B38036FB,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_0df21e1f19f378dcee87_T1
LAKSHVILAS,Lakshmi Vilas Bank Limited,EQ,10.0,Rights 1:3 @ Premium Rs 112/-,2017-12-05,2017-12-06,,,,,corporate_actions_20171201_20171231.json,NSE corporate actions API,RIGHTS 1:3 @ PREMIUM RS 112/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,1.0,3.0,,,1,False,False,UNCHANGED,,NSE_0E88CB8DDD57,ACTIVE_DATE_MATCH,True,CA_9c729f4f337d6be3a460,2017-12-05,RIGHTS,RESOLVED_RIGHTS_ENTITLEMENT,0.0,1.0,12.3125,NOT_APPLICABLE,2017-12-05,THEORETICAL_EX_RIGHTS_VALUE_FROM_CUM_RIGHTS_PREVIOUS_CLOSE,True,False,LOCAL_NSE_CA_API:corporate_actions_20171201_20171231.json,2017-12-05,NSE_0E88CB8DDD57,RIGHTS,Issue price is event face value plus the premium stated in the official NSE corporate-action record. The passive holder injects no subscription cash. The entitlement is credited at its ex-date theoretical value from terms known by then; no later RE price or immediate-sale proceeds are used.,RIGHTS_ENTITLEMENT,PASSIVE_HOLDER_DOES_NOT_SUBSCRIBE;ENTITLEMENT_VALUED_BY_NSE_TERP_METHOD,False,False,0.3333333333333333,122.0,171.25,154.05,LAKSHVILAS,INE694C01018,EQ,,False,,,CA_9c729f4f337d6be3a460_T1
AARTIIND,Aarti Industries Limited,EQ,5.0,Buyback,2018-01-04,2018-01-05,,,,,corporate_actions_20180101_20180131.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_81E1BA306A07,ACTIVE_DATE_MATCH,True,CA_c784767c0e43e0c177e9,2018-01-04,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2018-01-04,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20180101_20180131.json,2018-01-04,NSE_81E1BA306A07,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_c784767c0e43e0c177e9_T1
SJVN,SJVN Limited,EQ,10.0,Buyback,2018-01-17,2018-01-18,,,,,corporate_actions_20180101_20180131.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_7127DE38999E,ACTIVE_DATE_MATCH,True,CA_72012ceba526cfda2022,2018-01-17,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2018-01-17,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20180101_20180131.json,2018-01-17,NSE_7127DE38999E,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_72012ceba526cfda2022_T1
PEL,Piramal Enterprises Limited,EQ,2.0,Rights 1:23 @ Premium Rs 2378/-,2018-01-31,2018-02-01,,,,,corporate_actions_20180101_20180131.json,NSE corporate actions API,RIGHTS 1:23 @ PREMIUM RS 2378/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,1.0,23.0,,,1,False,False,UNCHANGED,,NSE_A4B76A210E61,ACTIVE_DATE_MATCH,True,CA_65c523bcbbf1b94e193e,2018-01-31,RIGHTS,RESOLVED_RIGHTS_ENTITLEMENT,0.0,1.0,16.122916666666658,NOT_APPLICABLE,2018-01-31,THEORETICAL_EX_RIGHTS_VALUE_FROM_CUM_RIGHTS_PREVIOUS_CLOSE,True,False,LOCAL_NSE_CA_API:corporate_actions_20180101_20180131.json,2018-01-31,NSE_A4B76A210E61,RIGHTS,Issue price is event face value plus the premium stated in the official NSE corporate-action record. The passive holder injects no subscription cash. The entitlement is credited at its ex-date theoretical value from terms known by then; no later RE price or immediate-sale proceeds are used.,RIGHTS_ENTITLEMENT,PASSIVE_HOLDER_DOES_NOT_SUBSCRIBE;ENTITLEMENT_VALUED_BY_NSE_TERP_METHOD,False,False,0.043478260869565216,2380.0,2766.95,2743.0,PEL,INE140A01024,EQ,,False,,,CA_65c523bcbbf1b94e193e_T1
TATASTEEL,Tata Steel Limited,EQ,1.0,Rights - 4:25 Fully Paid Up Shares @ Premium Rs 500/- Per Share / 2:25 Partly Paid Up Shares @ Premium Rs 605/- Per Share,2018-01-31,2018-02-01,,,,,corporate_actions_20180101_20180131.json,NSE corporate actions API,RIGHTS - 4:25 FULLY PAID UP SHARES @ PREMIUM RS 500/- PER SHARE / 2:25 PARTLY PAID UP SHARES @ PREMIUM RS 605/- PER SHARE,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,4.0,25.0,,,1,False,False,UNCHANGED,,NSE_8D39D27D1A12,ACTIVE_DATE_MATCH,True,CA_85dc93a1dfe97bcb6fc9,2018-01-31,RIGHTS,RESOLVED_RIGHTS_ENTITLEMENT,0.0,1.0,44.68064516129033,NOT_APPLICABLE,2018-01-31,THEORETICAL_EX_RIGHTS_VALUE_FROM_CUM_RIGHTS_PREVIOUS_CLOSE,True,False,LOCAL_NSE_CA_API:corporate_actions_20180101_20180131.json;TATASTEEL_LOF_2018,2018-01-31,NSE_8D39D27D1A12,RIGHTS,The NSE rights-adjustment convention combines 4 fully paid shares at Rs 510 and 2 partly paid shares at Rs 615 into 6 rights at a weighted issue price of Rs 545. The passive holder injects no subscription cash. The entitlement is credited at its ex-date theoretical value from terms known by then; no later RE price or immediate-sale proceeds are used.,RIGHTS_ENTITLEMENT,PASSIVE_HOLDER_DOES_NOT_SUBSCRIBE;ENTITLEMENT_VALUED_BY_NSE_TERP_METHOD,False,False,0.24,545.0,775.85,705.05,TATASTEEL,INE081A01012,EQ,,False,,,CA_85dc93a1dfe97bcb6fc9_T1
ECLERX,eClerx Services Limited,EQ,10.0,Buyback,2018-02-02,2018-02-05,,,,,corporate_actions_20180201_20180228.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_2F62FAA6E00D,ACTIVE_DATE_MATCH,True,CA_ef357b1dcb1d7093aa71,2018-02-02,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2018-02-02,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20180201_20180228.json,2018-02-02,NSE_2F62FAA6E00D,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_ef357b1dcb1d7093aa71_T1
BEL,Bharat Electronics Limited,EQ,1.0,Buyback,2018-02-08,2018-02-09,,,,,corporate_actions_20180201_20180228.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_64F9D3F9FC06,ACTIVE_DATE_MATCH,True,CA_3748a6f6c03efc28d812,2018-02-08,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2018-02-08,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20180201_20180228.json,2018-02-08,NSE_64F9D3F9FC06,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_3748a6f6c03efc28d812_T1
DHANI,Dhani Services Limited,EQ,2.0,Rights 3:16 @ Premium Rs 238/-,2018-02-09,2018-02-12,,,,,corporate_actions_20180201_20180228.json,NSE corporate actions API,RIGHTS 3:16 @ PREMIUM RS 238/-,False,False,False,False,True,False,False,False,False,False,False,RIGHTS,,3.0,16.0,,,1,False,False,UNCHANGED,,NSE_B0F020774F39,UNIQUE_SYMBOL_HISTORY,True,CA_2dcc6f730654721a5203,2018-02-09,RIGHTS,RESOLVED_RIGHTS_ENTITLEMENT,0.0,1.0,0.24473684210526495,NOT_APPLICABLE,2018-02-09,THEORETICAL_EX_RIGHTS_VALUE_FROM_CUM_RIGHTS_PREVIOUS_CLOSE,True,False,LOCAL_NSE_CA_API:corporate_actions_20180201_20180228.json,2018-02-09,NSE_B0F020774F39,RIGHTS,Issue price is event face value plus the premium stated in the official NSE corporate-action record. The passive holder injects no subscription cash. The entitlement is credited at its ex-date theoretical value from terms known by then; no later RE price or immediate-sale proceeds are used.,RIGHTS_ENTITLEMENT,PASSIVE_HOLDER_DOES_NOT_SUBSCRIBE;ENTITLEMENT_VALUED_BY_NSE_TERP_METHOD,False,False,0.1875,240.0,241.55,234.4,IBVENTURES,INE274G01010,EQ,,False,,,CA_2dcc6f730654721a5203_T1
PIDILITIND,Pidilite Industries Limited,EQ,1.0,Buyback,2018-02-09,2018-02-12,,,,,corporate_actions_20180201_20180228.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_755A5F4A31A8,ACTIVE_DATE_MATCH,True,CA_3f271f124d2ee37e7a75,2018-02-09,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2018-02-09,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20180201_20180228.json,2018-02-09,NSE_755A5F4A31A8,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_3f271f124d2ee37e7a75_T1
UNICHEMLAB,Unichem Laboratories Limited,EQ,2.0,Buyback,2018-02-15,2018-02-16,,,,,corporate_actions_20180201_20180228.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_11D6411F8FF1,ACTIVE_DATE_MATCH,True,CA_46c79f77098e6acb1a9b,2018-02-15,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2018-02-15,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20180201_20180228.json,2018-02-15,NSE_11D6411F8FF1,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_46c79f77098e6acb1a9b_T1
MOIL,MOIL Limited,EQ,10.0,Buyback,2018-02-16,2018-02-20,,,,,corporate_actions_20180201_20180228.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_D9F56642B79E,ACTIVE_DATE_MATCH,True,CA_8c6f55ecaf846795381d,2018-02-16,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2018-02-16,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20180201_20180228.json,2018-02-16,NSE_D9F56642B79E,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_8c6f55ecaf846795381d_T1
BALRAMCHIN,Balrampur Chini Mills Limited,EQ,1.0,Buyback,2018-03-05,2018-03-06,,,,,corporate_actions_20180301_20180331.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_D7CAF5D174A7,ACTIVE_DATE_MATCH,True,CA_f582a93698a30f454c3c,2018-03-05,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2018-03-05,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20180301_20180331.json,2018-03-05,NSE_D7CAF5D174A7,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_f582a93698a30f454c3c_T1
KPRMILL,K.P.R. Mill Limited,EQ,1.0,Buyback,2018-03-06,2018-03-07,,,,,corporate_actions_20180301_20180331.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_03C46C5018D2,ACTIVE_DATE_MATCH,True,CA_3feefbabd398c2999ad6,2018-03-06,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2018-03-06,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20180301_20180331.json,2018-03-06,NSE_03C46C5018D2,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_3feefbabd398c2999ad6_T1
HATSUN,Hatsun Agro Product Limited,EQ,1.0,Interim Dividend- Rs 3 Per Share / Rights 1:16 @ Premium Rs 554 Per Share,2018-05-31,2018-06-01,,,,,corporate_actions_20180501_20180531.json,NSE corporate actions API,INTERIM DIVIDEND- RS 3 PER SHARE / RIGHTS 1:16 @ PREMIUM RS 554 PER SHARE,True,False,False,False,True,False,False,False,False,False,False,RIGHTS,3.0,1.0,16.0,,,2,True,True,UNCHANGED,,NSE_AF4B789C4B78,ACTIVE_DATE_MATCH,True,CA_a829fc4aeb7ef9a38a95,2018-05-31,RIGHTS,RESOLVED_COMBINED,3.0,1.0,9.879411764705885,GROSS_DECLARED_CASH_PER_PRE_EVENT_SHARE,2018-05-31,THEORETICAL_EX_RIGHTS_VALUE_FROM_CUM_RIGHTS_PREVIOUS_CLOSE,True,False,LOCAL_NSE_CA_API:corporate_actions_20180501_20180531.json,2018-05-31,NSE_AF4B789C4B78,RIGHTS,Issue price is event face value plus the premium stated in the official NSE corporate-action record. The passive holder injects no subscription cash. The entitlement is credited at its ex-date theoretical value from terms known by then; no later RE price or immediate-sale proceeds are used.,ORDINARY_DIVIDEND_PLUS_RIGHTS_ENTITLEMENT,PASSIVE_HOLDER_DOES_NOT_SUBSCRIBE;ENTITLEMENT_VALUED_BY_NSE_TERP_METHOD,False,False,0.0625,555.0,725.95,727.1,HATSUN,INE473B01035,EQ,,False,,,CA_a829fc4aeb7ef9a38a95_T1
TCS,Tata Consultancy Services Limited,EQ,1.0,Bonus 1:1 /Dividend- Rs 29 Per Share,2018-05-31,2018-06-02,,,,,corporate_actions_20180501_20180531.json,NSE corporate actions API,BONUS 1:1 /DIVIDEND- RS 29 PER SHARE,True,True,False,False,False,False,False,False,False,False,False,BONUS,29.0,1.0,1.0,,,2,True,True,UNCHANGED,,NSE_DBD0EB2724E0,ACTIVE_DATE_MATCH,True,CA_4b25c89c7586fc3aeb4b,2018-05-31,BONUS,RESOLVED_COMBINED,29.0,2.0,0.0,GROSS_DECLARED_CASH_PER_PRE_EVENT_SHARE,2018-05-31,DIRECT_OFFICIAL_EVENT_TERMS,True,False,LOCAL_NSE_CA_API:corporate_actions_20180501_20180531.json,2018-05-31,NSE_DBD0EB2724E0,BONUS,All ordinary cash and resulting-share components are composed on the same ex-date.,COMBINED_ORDINARY_EQUITY_EVENT,,False,False,,,,,,,,,False,,,CA_4b25c89c7586fc3aeb4b_T1
JAGRAN,Jagran Prakashan Limited,EQ,2.0,Buyback,2018-06-14,2018-06-15,,,,,corporate_actions_20180601_20180630.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_5E4B839E941A,ACTIVE_DATE_MATCH,True,CA_86c1275a85f4baa203ed,2018-06-14,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2018-06-14,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20180601_20180630.json,2018-06-14,NSE_5E4B839E941A,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_86c1275a85f4baa203ed_T1
EMAMILTD,Emami Limited,EQ,1.0,Bonus 1:1/Dividend- Rs 7 Per Share,2018-06-21,2018-06-22,,,,,corporate_actions_20180601_20180630.json,NSE corporate actions API,BONUS 1:1/DIVIDEND- RS 7 PER SHARE,True,True,False,False,False,False,False,False,False,False,False,BONUS,7.0,1.0,1.0,,,2,True,True,UNCHANGED,,NSE_AF3172BFD228,ACTIVE_DATE_MATCH,True,CA_acd8b597d7cfca06b619,2018-06-21,BONUS,RESOLVED_COMBINED,7.0,2.0,0.0,GROSS_DECLARED_CASH_PER_PRE_EVENT_SHARE,2018-06-21,DIRECT_OFFICIAL_EVENT_TERMS,True,False,LOCAL_NSE_CA_API:corporate_actions_20180601_20180630.json,2018-06-21,NSE_AF3172BFD228,BONUS,All ordinary cash and resulting-share components are composed on the same ex-date.,COMBINED_ORDINARY_EQUITY_EVENT,,False,False,,,,,,,,,False,,,CA_acd8b597d7cfca06b619_T1
AVANTIFEED,Avanti Feeds Limited,EQ,1.0,Bonus 1:2/Face Value Split (Sub-Division) From Rs 2/- Per Share To Re 1/- Per Share,2018-06-26,2018-06-27,,,,,corporate_actions_20180601_20180630.json,NSE corporate actions API,BONUS 1:2/FACE VALUE SPLIT (SUB-DIVISION) FROM RS 2/- PER SHARE TO RE 1/- PER SHARE,False,True,True,False,False,False,False,False,False,False,False,SPLIT,,1.0,2.0,2.0,1.0,2,True,True,UNCHANGED,,NSE_985104D9ABBA,ACTIVE_DATE_MATCH,True,CA_8ac667d9c79b019d06cf,2018-06-26,SPLIT,RESOLVED_COMBINED,0.0,3.0,0.0,NOT_APPLICABLE,2018-06-26,DIRECT_OFFICIAL_EVENT_TERMS,True,False,LOCAL_NSE_CA_API:corporate_actions_20180601_20180630.json,2018-06-26,NSE_985104D9ABBA,SPLIT,All ordinary cash and resulting-share components are composed on the same ex-date.,COMBINED_ORDINARY_EQUITY_EVENT,,False,False,,,,,,,,,False,,,CA_8ac667d9c79b019d06cf_T1
UNOMINDA,UNO Minda Limited,EQ,2.0,Bonus 2:1/Dividend- Rs 1.60 Per Share,2018-07-11,2018-07-12,,,,,corporate_actions_20180701_20180731.json,NSE corporate actions API,BONUS 2:1/DIVIDEND- RS 1.60 PER SHARE,True,True,False,False,False,False,False,False,False,False,False,BONUS,1.6,2.0,1.0,,,2,True,True,UNCHANGED,,NSE_48390A9F12CC,UNIQUE_SYMBOL_HISTORY,True,CA_715af64eb2a5a45d9eb5,2018-07-11,BONUS,RESOLVED_COMBINED,1.6,3.0,0.0,GROSS_DECLARED_CASH_PER_PRE_EVENT_SHARE,2018-07-11,DIRECT_OFFICIAL_EVENT_TERMS,True,False,LOCAL_NSE_CA_API:corporate_actions_20180701_20180731.json,2018-07-11,NSE_48390A9F12CC,BONUS,All ordinary cash and resulting-share components are composed on the same ex-date.,COMBINED_ORDINARY_EQUITY_EVENT,,False,False,,,,,,,,,False,,,CA_715af64eb2a5a45d9eb5_T1
GICRE,General Insurance Corporation of India,EQ,5.0,Bonus 1:1/Dividend- Rs 13.5 Per Share,2018-07-12,2018-07-14,,,,,corporate_actions_20180701_20180731.json,NSE corporate actions API,BONUS 1:1/DIVIDEND- RS 13.5 PER SHARE,True,True,False,False,False,False,False,False,False,False,False,BONUS,13.5,1.0,1.0,,,2,True,True,UNCHANGED,,NSE_5700B54677A9,ACTIVE_DATE_MATCH,True,CA_37a77df5fd49e59be908,2018-07-12,BONUS,RESOLVED_COMBINED,13.5,2.0,0.0,GROSS_DECLARED_CASH_PER_PRE_EVENT_SHARE,2018-07-12,DIRECT_OFFICIAL_EVENT_TERMS,True,False,LOCAL_NSE_CA_API:corporate_actions_20180701_20180731.json,2018-07-12,NSE_5700B54677A9,BONUS,All ordinary cash and resulting-share components are composed on the same ex-date.,COMBINED_ORDINARY_EQUITY_EVENT,,False,False,,,,,,,,,False,,,CA_37a77df5fd49e59be908_T1
DBCORP,D.B.Corp Limited,EQ,10.0,Buyback,2018-07-17,2018-07-18,,,,,corporate_actions_20180701_20180731.json,NSE corporate actions API,BUYBACK,False,False,False,False,False,False,True,False,False,False,False,BUYBACK,,,,,,1,False,False,UNCHANGED,,NSE_2562C82A6AA3,ACTIVE_DATE_MATCH,True,CA_96fdd927a9fa26563a47,2018-07-17,BUYBACK,RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT,0.0,1.0,0.0,NOT_APPLICABLE,2018-07-17,PASSIVE_HOLDER_NON_PARTICIPATION_POLICY,False,False,LOCAL_NSE_CA_API:corporate_actions_20180701_20180731.json,2018-07-17,NSE_2562C82A6AA3,BUYBACK,Optional tender buyback: RESOLVED_NO_DIRECT_HOLDER_ADJUSTMENT only under the explicit passive-holder assumption that the holder does not tender.,OPTIONAL_TENDER_BUYBACK,PASSIVE_HOLDER_DOES_NOT_TENDER,False,True,,,,,,,,,False,,,CA_96fdd927a9fa26563a47_T1
